transaction_id,award_id_piid,parent_award_id,generated_award_id,modification_number,action_date,fiscal_year,action_type_code,action_type_description,transaction_description,transaction_obligated_amount,recipient_name_raw,recipient_uei,recipient_duns,parent_recipient_name,parent_recipient_uei,parent_recipient_duns,recipient_location_city,recipient_location_state,recipient_location_country,awarding_agency,awarding_subagency,awarding_office,funding_agency,funding_subagency,award_type_code,award_type_description,psc_code,psc_description,naics_code,naics_description,period_of_performance_start,period_of_performance_current_end,place_of_performance_city,place_of_performance_state,place_of_performance_country,current_award_amount,potential_award_amount,extent_competed,extent_competed_description,contract_pricing_type,contract_pricing_type_description,set_aside_type,set_aside_type_description,number_of_offers_received,award_detail_available
311432689,NNM16AA08C,,CONT_AWD_NNM16AA08C_8000_-NONE-_-NONE-,17,2019-12-23,2020,M,M,"IN RESPONSE TO THE NASA HEADQUARTERS, SCIENCE MISSION DIRECTORATE (SMD) LED COMPETITIVE ANNOUNCEMENT OF OPPORTUNITY (AO) NNH14ZDA014O ENTITLED DISCOVERY 2014, DATED FEBRUARY 18, 2015, FIVE INVESTIGATIONS WERE SELECTED FOR AWARD OF PHASE A CONCEPT STUDY REPORT CONTRACTS.  BASED ON REVIEW AND EVALUATION OF THE REPORTS, IT IS ANTICIPATED THAT ONE OR TWO OF THE INVESTIGATIONS WILL BE SELECTED FOR DEVELOPMENT AND FLIGHT OPERATIONS (PHASES B, C/D, AND E).  THE FIVE INVESTIGATIONS WILL BE MANAGED BY MARSHALL SPACE FLIGHT CENTERS PLANETARY MISSIONS PROGRAM OFFICE.  SMD DIRECTION TO THE MSFC PROCUREMENT OFFICE STATED A 5 MONTH PRICED BRIDGE-PHASE OPTION SHALL BE NEGOTIATED AND INCLUDED IN THE PHASE A CONTRACTS.  THE BRIDGE-PHASE OPTION WILL BE EXERCISED IN ACCORDANCE WITH NASA/FAR 1817.207 AND ONLY ON THE CONTRACT(S) CHOSEN DURING THE STEP 2 DOWN SELECTION PROCESS OF THE DISCOVERY 2014 AO TO CONTINUE BEYOND THE PHASE A CONCEPT STUDY.  THE BRIDGE-PHASE OPTION WILL ALLOW THE CONTRACTOR AND ITS PARTNER INSTITUTIONS TO CONTINUE WORK IMMEDIATELY AFTER A STEP 2 DOWN SELECT DECISION IS MADE.",0.0,SOUTHWEST RESEARCH INSTITUTE,PB11V1KH3KV4,,SOUTHWEST RESEARCH INSTITUTE,PB11V1KH3KV4,,SAN ANTONIO,TX,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MARSHALL SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,AR14,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ENGINEERING DEVELOPMENT),541330,ENGINEERING SERVICES,2015-11-13,2034-02-28,SAN ANTONIO,TX,UNITED STATES,74931167.7,170903124.7,A,FULL AND OPEN COMPETITION,U,COST PLUS FIXED FEE,,NO SET ASIDE USED.,1.0,True
291814100,80LARC20F0021,NNL13AA08B,CONT_AWD_80LARC20F0021_8000_NNL13AA08B_8000,0,2019-12-21,2020,,,"AIR TRAFFIC MANAGEMENT - EXPLORATION (ATM-X) RESEARCH. PROVIDE RESEARCH AND DEVELOPMENT SUPPORT, TECHNICAL AND SUBJECT MATTER EXPERTISE, AND ENGINEERING CONSULTATION FOR AIRSPACE OPERATIONS.",139694.0,NATIONAL INSTITUTE OF AEROSPACE ASSOCIATES,SLMPURD4W9U9,,NATIONAL INSTITUTE OF AEROSPACE ASSOCIATES,SLMPURD4W9U9,,HAMPTON,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA LANGLEY RESEARCH CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AR11,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (BASIC RESEARCH),541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",2019-12-21,2020-09-30,HAMPTON,VA,UNITED STATES,127793.89,139694.0,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
311343862,NNC15QA15D,GS00P09BSD0701,CONT_AWD_NNC15QA15D_8000_GS00P09BSD0701_4740,41,2019-12-20,2020,C,C,NASA PLUMBROOK STATION ELECTRICAL POWER,61000.0,OHIO EDISON COMPANY,WXKETQD9D4Y3,6998371,FIRSTENERGY CORP,M9CBE7T26MV6,799249461,AKRON,OH,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GLENN RESEARCH CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,S112,UTILITIES- ELECTRIC,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,2015-04-01,2020-03-31,AKRON,OH,UNITED STATES,4377664.14,4500000.0,B,NOT AVAILABLE FOR COMPETITION,J,FIRM FIXED PRICE,,,,True
291812158,80KSC019F0115,80KSC019D0005,CONT_AWD_80KSC019F0115_8000_80KSC019D0005_8000,P00005,2019-12-20,2020,B,B,"MOBILE LAUNCHER 2 (ML-2) VEHICLE SUPPORT POST (VSP) AND ASSOCIATED PART FABRICATION. THE PURPOSE OF THIS MODIFICATION 5 IS TO: A) CORRECT THE PREVIOUS MODIFICATION BY RE-ALIGNING THE DELIVERY DATES TO CORRECTLY MATCH THE CORRESPONDING CLIN AND SERIAL NUMBER. B) ADD CONTRACTOR ASSIGNED SERIAL NUMBERS USED TO IDENTIFY EACH CLIN. C) INCORPORATE THE COMPLETION DATE OF 6/19/20 FROM THE APPROVED REVISED SCHEDULE, SUBMITTAL 003A. D) ALL OTHER TERMS AND CONDITIONS REMAIN THE SAME.",0.0,"PRECISION FABRICATING & CLEANING COMPANY, INC.",FACXKY7FULJ4,,PRECISION RESOURCES  INC.,EBMBBLNWAZS8,,COCOA,FL,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA KENNEDY SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,K018,MODIFICATION OF EQUIPMENT- SPACE VEHICLES,339999,ALL OTHER MISCELLANEOUS MANUFACTURING,2019-04-08,2020-10-23,COCOA,FL,UNITED STATES,3254178.78,3254178.78,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,4.0,True
291814239,80LARC20FW056,NNG15SD34B,CONT_AWD_80LARC20FW056_8000_NNG15SD34B_8000,0,2019-12-20,2020,,,WINPRO 10 SNGL UPGRADE MVL - SELECT - LICENSE ONLY,252.9,"MINBURN TECHNOLOGY GROUP, LLC",WN8JFVZTBCA5,965431815,"MINBURN TECHNOLOGY GROUP, LLC",WN8JFVZTBCA5,965431815,GREAT FALLS,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA LANGLEY RESEARCH CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,2019-12-20,2019-12-20,HAMPTON,VA,UNITED STATES,252.9,252.9,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,1.0,True
311392470,NNJ12GA47C,,CONT_AWD_NNJ12GA47C_8000_-NONE-_-NONE-,137,2019-12-20,2020,B,B,RUSSIAN LANGUAGE AND LOGISTICS SERVICES (RLLS),925182.32,TECHTRANS INTERNATIONAL INC,NLEVNRPHWNG9,,TECHTRANS INTERNATIONAL INC,NLEVNRPHWNG9,,HOUSTON,TX,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA JOHNSON SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,541930,TRANSLATION AND INTERPRETATION SERVICES,2012-10-01,2021-09-30,HOUSTON,TX,UNITED STATES,90458457.96,113181759.0,A,FULL AND OPEN COMPETITION,R,COST PLUS AWARD FEE,,NO SET ASIDE USED.,4.0,True
291806035,80GRC020P0006,,CONT_AWD_80GRC020P0006_8000_-NONE-_-NONE-,0,2019-12-20,2020,,,PSL SPRAY TANK,194670.0,BLUEICE ENGINEERING LLC,YGFNGNSCHWK6,,BLUEICE ENGINEERING LLC,YGFNGNSCHWK6,,ONTARIO,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GLENN RESEARCH CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,B,PURCHASE ORDER,5430,STORAGE TANKS,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,2019-12-20,2020-06-05,CLEVELAND,OH,UNITED STATES,0.0,0.0,F,COMPETED UNDER SAP,J,FIRM FIXED PRICE,SBA,SMALL BUSINESS SET ASIDE - TOTAL,2.0,True
291808563,80HQTR19F0280,80GSFC19D0011,CONT_AWD_80HQTR19F0280_8000_80GSFC19D0011_8000,P00003,2019-12-20,2020,M,M,COST/TECHNICAL DATA PACKAGE (CTDP) DEVELOPMENT FOR STRATEGIC INVESTMENT DIVISION,0.0,THE AEROSPACE CORPORATION,YA8LJBJCND19,,THE AEROSPACE CORPORATION,YA8LJBJCND19,,EL SEGUNDO,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA HEADQUARTERS,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AD24,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-10-01,2022-09-30,EL SEGUNDO,CA,UNITED STATES,2069628.57,2069628.57,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291806929,80GSFC18C0144,,CONT_AWD_80GSFC18C0144_8000_-NONE-_-NONE-,P00005,2019-12-20,2020,M,M,FOLLOW-ON DESIGN SERVICES DURING THE CONSTRUCTION OF THE UTILITY RELIABILITY UPGRADES MISSIONS OPERATIONS COMPLEX PROJECT,0.0,"EBL ENGINEERS, LLC",J4KBAQR8KGG6,86133808,"EBL ENGINEERS, LLC",J4KBAQR8KGG6,86133808,BALTIMORE,MD,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GODDARD SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,C1NZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER UTILITIES,541310,ARCHITECTURAL SERVICES,2018-09-28,2021-08-31,PARKVILLE,MD,UNITED STATES,78724.0,78724.01,C,NOT COMPETED,J,FIRM FIXED PRICE,,NO SET ASIDE USED.,1.0,True
291815629,80MSFC18C0029,,CONT_AWD_80MSFC18C0029_8000_-NONE-_-NONE-,P00010,2019-12-20,2020,G,G,JOINT ADVANCED RANGE SYSTEM SAFETY,280000.0,AXIENT LLC,MHJ2S6K2LKP5,,AXIENT LLC,MHJ2S6K2LKP5,,ARLINGTON,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MARSHALL SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,AR17,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (COMMERCIALIZED),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-02-16,2023-05-31,MELBOURNE,FL,UNITED STATES,4864239.74,4864239.74,C,NOT COMPETED,J,FIRM FIXED PRICE,,NO SET ASIDE USED.,1.0,True
291805820,80GRC019F0195,80GSFC19D0011,CONT_AWD_80GRC019F0195_8000_80GSFC19D0011_8000,P00003,2019-12-20,2020,B,B,NASA GRC SPACE LAUNCH SYSTEMS (SLS) SUPPORT,0.0,THE AEROSPACE CORPORATION,YA8LJBJCND19,,THE AEROSPACE CORPORATION,YA8LJBJCND19,,EL SEGUNDO,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GLENN RESEARCH CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AD24,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-09-19,2025-02-28,EL SEGUNDO,CA,UNITED STATES,786346.68,786346.68,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291810144,80JSC019F0282,80GSFC19D0011,CONT_AWD_80JSC019F0282_8000_80GSFC19D0011_8000,P00003,2019-12-20,2020,C,C,SYSTEMS ENGINEERING AND INTEGRATION (SE&I) FOR EXTRA VEHICULAR ACTIVITY (EVA) EXPLORATION OFFICE SERVICES (NSEETS),25000.0,THE AEROSPACE CORPORATION,YA8LJBJCND19,,THE AEROSPACE CORPORATION,YA8LJBJCND19,,EL SEGUNDO,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA JOHNSON SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AD24,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-10-01,2020-09-30,EL SEGUNDO,CA,UNITED STATES,1579730.57,1741871.16,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291810146,80JSC019F0284,80GSFC19D0011,CONT_AWD_80JSC019F0284_8000_80GSFC19D0011_8000,P00003,2019-12-20,2020,C,C,"NASA-WIDE SPECIALIZED ENGINEERING, EVALUATION AND TEST SERVICES (NSEETS) TO PROVIDE ON/OFF-SITE PROJECT INDEPENDENT MULTIDISCIPLINARY ENGINEERING SERVICE",147713.0,THE AEROSPACE CORPORATION,YA8LJBJCND19,,THE AEROSPACE CORPORATION,YA8LJBJCND19,,EL SEGUNDO,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA JOHNSON SPACE CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,AD24,R&D- DEFENSE OTHER: SERVICES (ENGINEERING DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-09-27,2020-09-30,EL SEGUNDO,CA,UNITED STATES,1376501.41,1409713.39,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
311376953,NNG15HZ35C,,CONT_AWD_NNG15HZ35C_8000_-NONE-_-NONE-,33,2019-12-20,2020,B,B,"OT NASA GODDARD SPACE FLIGHT CENTER (GSFC) HAS A NEED TO OBTAIN SUPPORT IN ACHIEVING THE GOALS OF THE SPACE GEODESY PROJECT (SGP). THE GOALS OF THIS ACTIVITY ARE RELATED TO THE STUDY OF THE SHAPE OF THE EARTH AND HOW IT ROTATES. THIS EFFORT WILL BE A FOLLOW-ON TO NASA GSFC CONTRACT NNG10HP00C WITH MASSACHUSETTS INSTITUTE OF TECHNOLOGY (MIT)/HAYSTACK OBSERVATORY (HO) FOR RESEARCH AND DEVELOPMENT FOR THE STATE-OF-THE-ART NEXT GENERATION VERY LONG BASELINE INTERFEROMETRY (VLBI) SYSTEMS IN SUPPORT OF THE NASA SGP. UNDER THIS CONTRACT EFFORT MIT HAYSTACK OBSERVATORY SHALL PROVIDE CONSTRUCTION AND INSTALLATION OF THE SIGNAL CHAINS FOR THREE NEXT GENERATION GEODETIC VLBI ANTENNAS AND VALIDATION OF THE COMPLETED SYSTEMS OPERATIONS SUPPORT IN THE FORM OF CORRELATION OF GEODETIC VLBI DATA, OPERATION OF THE WESTFORD ANTENNA, AND ENGINEERING SUPPORT FOR THE NASA GEODETIC NETWORK AND CONTINUED DEVELOPMENT OF THE NEXT GENERATION GEODETIC VLBI SYSTEMS. THE HO SHALL PROVIDE THE PERSONNEL, MATERIALS, FACILITIES AND EQUIPMENT NECESSARY TO PROVIDE SUPPORT TO NASA GSFC IN ACHIEVING THE GOALS OF THE SGP. THE SCOPE OF THIS EFFORT IS LIMITED TO FIVE SPECIFIC AREAS (CALLED TASKS):  1. BUILDING VLBI GLOBAL OBSERVING SYSTEMS (VGOS) 2. VGOS SYSTEM VALIDATION 3. OPERATIONS AND SUSTAINING ENGINEERING 4. FORWARD LOOKING DEVELOPMENT 5. PROJECT MANAGEMENT",500000.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,E2NYLCDML6V1,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,JDZ5RVF3Y9L9,,CAMBRIDGE,MA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GODDARD SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,AJ11,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (BASIC RESEARCH),927110,SPACE RESEARCH AND TECHNOLOGY,2015-03-10,2020-06-21,WESTFORD,MA,UNITED STATES,11625739.99,12270793.25,C,NOT COMPETED,S,COST NO FEE,,NO SET ASIDE USED.,1.0,True
311374642,NNG14FC03C,,CONT_AWD_NNG14FC03C_8000_-NONE-_-NONE-,35,2019-12-20,2020,M,M,"TRANSITING EXOPLANET SURVEY SATELLITE (TESS) PROJECT.  THIS CONTRACT IS FOR PERFORMANCE OF THE PHASE B BRIDGE PHASE OF THE TESS MISSION. EFFORTS INCLUDED, BUT LIMITED TO, ARE AS FOLLOWS:   DEVELOP DOCUMENTATION, PLANS, AND SCHEDULES   DEVELOP REQUIREMENTS IN PREPARATION FOR THE SYSTEMS REQUIREMENT REVIEW   PERFORM THE TECHNICAL TRADE STUDIES OUTLINED IN THE CONCEPT STUDY REPORT, AND ANY OTHER TRADES IDENTIFIED DURING PHASE B BRIDGE PHASE   PROVIDE OVERALL MANAGEMENT FOR THE PAYLOAD DEVELOPMENT   PROVIDE TESS SYSTEMS ENGINEERING SUPPORT TO THE PROJECT IN COORDINATION WITH THE GSFC PROJECT SYSTEMS ENGINEER (PSE)   MANAGE THE CONTRACTS OF VENDORS AND SUBCONTRACTORS AS NECESSARY DURING THE PHASE B BRIDGE PHASE   ESTABLISH THE ELECTRONIC DATABASE OF TESS TECHNICAL REQUIREMENTS AND SPECIFICATIONS AS EACH DOCUMENT IS BASELINED.  MAINTAIN COMPLETE TRACEABILITY AND CONFIGURATION CONTROL OF ALL TESS PROJECT REQUIREMENT DOCUMENTS.   DELIVER DOCUMENTATION IN ACCORDANCE WITH CONTRACT REQUIREMENTS.",0.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,E2NYLCDML6V1,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,JDZ5RVF3Y9L9,,CAMBRIDGE,MA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA GODDARD SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,D,DEFINITIVE CONTRACT,1810,SPACE VEHICLES,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2013-05-22,2026-12-01,CAMBRIDGE,MA,UNITED STATES,110127389.46,110127389.46,A,FULL AND OPEN COMPETITION,S,COST NO FEE,,NO SET ASIDE USED.,22.0,True
291829974,80NSSC20F0218,NNG15SC75B,CONT_AWD_80NSSC20F0218_8000_NNG15SC75B_8000,P00001,2019-12-20,2020,M,M,JIRA SOFTWARE RENEWAL,0.0,G. C. MICRO CORPORATION,DF1HR8L5BDB4,157637570,G. C. MICRO CORPORATION,DF1HR8L5BDB4,157637570,PETALUMA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,D311,IT AND TELECOM- DATA CONVERSION,541519,OTHER COMPUTER RELATED SERVICES,2019-12-09,2021-01-01,PETALUMA,CA,UNITED STATES,8623.72,8623.72,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,1.0,True
291817518,80NM0018F0489,80NM0018D0004,CONT_AWD_80NM0018F0489_8000_80NM0018D0004_8000,P00004,2019-12-20,2020,M,M,SYNTHETIC TRACKING FOR SSA APPLICATIONS 81-102974,0.0,CALIFORNIA INSTITUTE OF TECHNOLOGY,YC1YP79BFD19,,CALIFORNIA INSTITUTE OF TECHNOLOGY,U2JMKHNS5TG4,,PASADENA,CA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MANAGEMENT OFFICE -- JPL,Department of Defense,Department of the Air Force,C,DELIVERY ORDER,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2018-10-01,2021-05-31,PASADENA,CA,UNITED STATES,6543406.42,6590796.38,C,NOT COMPETED,U,COST PLUS FIXED FEE,,,,True
291815935,80MSFC19F0087,80MSFC19A0001,CONT_AWD_80MSFC19F0087_8000_80MSFC19A0001_8000,P00004,2019-12-20,2020,M,M,TRAVEL AND TRAINING IN SUPPORT OF OFFICE OF STRATEGIC ANALYSIS AND COMMUNICATIONS (OSAC).,0.0,"ANALYTICAL SERVICES, INC.",K5Y3MDHD2MB5,,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,,HUNTSVILLE,AL,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MARSHALL SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-06-29,2021-02-04,HUNTSVILLE,AL,UNITED STATES,181399.14,181399.2,G,NOT COMPETED UNDER SAP,J,FIRM FIXED PRICE,,NO SET ASIDE USED.,1.0,True
291829975,80NSSC20F0219,NNG15SD26B,CONT_AWD_80NSSC20F0219_8000_NNG15SD26B_8000,0,2019-12-20,2020,,,"THIS DELIVERY ORDER IS FOR THE AGENCY-WIDE RENEWAL OF SAP SOFTWARE PRODUCTS AND SERVICES PER THE ATTACHED QUOTE # AB032070 V1, DATED 12/06/2019...PERIOD OF PERFORMANCE IS 01/01/2020 THROUGH 12/31/2020.",2342618.99,"THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,,"THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,,RESTON,VA,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA SHARED SERVICES CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,C,DELIVERY ORDER,D311,IT AND TELECOM- DATA CONVERSION,541519,OTHER COMPUTER RELATED SERVICES,2020-01-01,2020-12-31,RESTON,VA,UNITED STATES,2342618.99,2342618.99,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,J,FIRM FIXED PRICE,,,1.0,True
291815933,80MSFC19F0085,80MSFC19A0001,CONT_AWD_80MSFC19F0085_8000_80MSFC19A0001_8000,P00005,2019-12-20,2020,M,M,EXHIBIT SUPPORT IN SUPPORT OF OFFICE OF STRATEGIC ANALYSIS AND COMMUNICATIONS.,79926.0,"ANALYTICAL SERVICES, INC.",K5Y3MDHD2MB5,,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,,HUNTSVILLE,AL,UNITED STATES,National Aeronautics and Space Administration,National Aeronautics and Space Administration,NASA MARSHALL SPACE FLIGHT CENTER,National Aeronautics and Space Administration,National Aeronautics and Space Administration,A,BPA CALL,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",2019-06-29,2020-09-30,HUNTSVILLE,AL,UNITED STATES,1444886.14,1444886.14,G,NOT COMPETED UNDER SAP,J,FIRM FIXED PRICE,,NO SET ASIDE USED.,1.0,True
